Timestamp,City,Temperature,Humidity,Lat,Lon
2026-03-29 23:00:00,Yangon,27.2,74,16.8409,96.1735
2026-03-30 00:00:00,Yangon,26.5,78,16.8409,96.1735
2026-03-30 01:00:00,Yangon,25.6,84,16.8409,96.1735
2026-03-30 02:00:00,Yangon,25.0,87,16.8409,96.1735
2026-03-30 03:00:00,Yangon,24.5,89,16.8409,96.1735
2026-03-30 04:00:00,Yangon,24.1,90,16.8409,96.1735
2026-03-30 05:00:00,Yangon,23.7,92,16.8409,96.1735
2026-03-30 06:00:00,Yangon,23.6,93,16.8409,96.1735
2026-03-30 07:00:00,Yangon,25.2,87,16.8409,96.1735
2026-03-30 08:00:00,Yangon,27.6,77,16.8409,96.1735
2026-03-30 09:00:00,Yangon,30.6,62,16.8409,96.1735
2026-03-30 10:00:00,Yangon,33.5,49,16.8409,96.1735
2026-03-30 11:00:00,Yangon,36.0,38,16.8409,96.1735
2026-03-30 12:00:00,Yangon,36.9,36,16.8409,96.1735
2026-03-30 13:00:00,Yangon,37.8,33,16.8409,96.1735
2026-03-30 14:00:00,Yangon,38.1,31,16.8409,96.1735
2026-03-30 15:00:00,Yangon,37.8,29,16.8409,96.1735
2026-03-30 16:00:00,Yangon,37.5,28,16.8409,96.1735
2026-03-30 17:00:00,Yangon,36.5,29,16.8409,96.1735
2026-03-30 18:00:00,Yangon,34.4,38,16.8409,96.1735
2026-03-30 19:00:00,Yangon,31.4,47,16.8409,96.1735
2026-03-30 20:00:00,Yangon,30.0,60,16.8409,96.1735
2026-03-30 21:00:00,Yangon,29.2,67,16.8409,96.1735
2026-03-30 22:00:00,Yangon,28.3,68,16.8409,96.1735
2026-03-30 23:00:00,Yangon,27.0,77,16.8409,96.1735
2026-03-31 00:00:00,Yangon,26.4,82,16.8409,96.1735
2026-03-31 01:00:00,Yangon,25.9,86,16.8409,96.1735
2026-03-31 02:00:00,Yangon,25.5,89,16.8409,96.1735
2026-03-31 03:00:00,Yangon,25.1,91,16.8409,96.1735
2026-03-31 04:00:00,Yangon,24.8,92,16.8409,96.1735
2026-03-31 05:00:00,Yangon,24.5,93,16.8409,96.1735
2026-03-31 06:00:00,Yangon,24.2,94,16.8409,96.1735
2026-03-31 07:00:00,Yangon,25.7,88,16.8409,96.1735
2026-03-31 08:00:00,Yangon,27.6,78,16.8409,96.1735
2026-03-31 09:00:00,Yangon,29.9,68,16.8409,96.1735
2026-03-31 10:00:00,Yangon,32.6,56,16.8409,96.1735
2026-03-31 11:00:00,Yangon,35.3,43,16.8409,96.1735
2026-03-31 12:00:00,Yangon,37.4,33,16.8409,96.1735
2026-03-31 13:00:00,Yangon,38.6,28,16.8409,96.1735
2026-03-31 14:00:00,Yangon,38.9,25,16.8409,96.1735
2026-03-31 15:00:00,Yangon,38.7,25,16.8409,96.1735
2026-03-31 16:00:00,Yangon,38.0,24,16.8409,96.1735
2026-03-31 17:00:00,Yangon,37.3,25,16.8409,96.1735
2026-03-31 18:00:00,Yangon,35.5,31,16.8409,96.1735
2026-03-31 19:00:00,Yangon,31.6,59,16.8409,96.1735
2026-03-31 20:00:00,Yangon,30.0,63,16.8409,96.1735
2026-03-31 21:00:00,Yangon,29.3,69,16.8409,96.1735
2026-03-31 22:00:00,Yangon,28.8,71,16.8409,96.1735
2026-03-31 23:00:00,Yangon,27.8,68,16.8409,96.1735
2026-04-01 00:00:00,Yangon,26.7,77,16.8409,96.1735
2026-04-01 01:00:00,Yangon,25.8,86,16.8409,96.1735
2026-04-01 02:00:00,Yangon,25.3,90,16.8409,96.1735
2026-04-01 03:00:00,Yangon,25.0,90,16.8409,96.1735
2026-04-01 04:00:00,Yangon,24.7,91,16.8409,96.1735
2026-04-01 05:00:00,Yangon,24.4,92,16.8409,96.1735
2026-04-01 06:00:00,Yangon,24.1,92,16.8409,96.1735
2026-04-01 07:00:00,Yangon,25.7,85,16.8409,96.1735
2026-04-01 08:00:00,Yangon,27.9,75,16.8409,96.1735
